DisplayName: ObjectModel.can1:mac54/iDrive.Accu@IPS_10.183.155.184,SignalName: ObjectModel.can1:mac54/iDrive.Signal.Accu@IPS_10.183.155.184,Source: RC06,Unit: rev,SignalType: Analog
16:12:2014 16:14:01:828,842.6489258,,,
16:12:2014 16:14:01:916,842.6489258,,,
16:12:2014 16:14:01:916,842.6494141,,,
16:12:2014 16:14:02:069,842.6494141,,,
16:12:2014 16:14:02:069,842.6489258,,,
16:12:2014 16:14:02:174,842.6489258,,,
16:12:2014 16:14:02:174,842.6494141,,,
16:12:2014 16:14:02:344,842.6494141,,,
16:12:2014 16:14:02:344,842.6489258,,,
16:12:2014 16:14:02:432,842.6489258,,,
16:12:2014 16:14:02:432,842.6494141,,,
16:12:2014 16:14:02:605,842.6494141,,,
16:12:2014 16:14:02:605,842.6489258,,,
16:12:2014 16:14:02:707,842.6489258,,,
16:12:2014 16:14:02:707,842.6494141,,,
16:12:2014 16:14:02:863,842.6494141,,,
16:12:2014 16:14:02:863,842.6489258,,,
16:12:2014 16:14:02:982,842.6489258,,,
16:12:2014 16:14:02:982,842.6494141,,,
16:12:2014 16:14:03:121,842.6494141,,,
16:12:2014 16:14:03:121,842.6489258,,,
16:12:2014 16:14:03:240,842.6489258,,,
16:12:2014 16:14:03:240,842.6494141,,,
16:12:2014 16:14:03:395,842.6494141,,,
16:12:2014 16:14:03:395,842.6489258,,,
16:12:2014 16:14:03:483,842.6489258,,,
16:12:2014 16:14:03:483,842.6494141,,,
16:12:2014 16:14:03:636,842.6494141,,,
16:12:2014 16:14:03:636,842.6489258,,,
16:12:2014 16:14:03:758,842.6489258,,,
16:12:2014 16:14:03:758,842.6494141,,,
16:12:2014 16:14:03:931,842.6494141,,,
16:12:2014 16:14:03:931,842.6489258,,,
16:12:2014 16:14:03:999,842.6489258,,,
16:12:2014 16:14:03:999,842.6494141,,,
16:12:2014 16:14:04:172,842.6494141,,,
16:12:2014 16:14:04:172,842.6489258,,,
16:12:2014 16:14:04:271,842.6489258,,,
16:12:2014 16:14:04:271,842.6494141,,,
16:12:2014 16:14:04:417,842.6494141,,,
16:12:2014 16:14:04:417,842.6489258,,,
16:12:2014 16:14:04:530,842.6489258,,,
16:12:2014 16:14:04:530,842.6494141,,,
16:12:2014 16:14:04:690,842.6494141,,,
16:12:2014 16:14:04:690,842.6489258,,,
16:12:2014 16:14:04:802,842.6489258,,,
16:12:2014 16:14:04:802,842.6494141,,,
16:12:2014 16:14:04:965,842.6494141,,,
16:12:2014 16:14:04:965,842.6489258,,,
16:12:2014 16:14:05:077,842.6489258,,,
16:12:2014 16:14:05:077,842.6494141,,,
16:12:2014 16:14:05:204,842.6494141,,,
16:12:2014 16:14:05:204,842.6489258,,,
16:12:2014 16:14:05:300,842.6489258,,,
16:12:2014 16:14:05:300,842.6494141,,,
16:12:2014 16:14:05:453,842.6494141,,,
16:12:2014 16:14:05:453,842.6489258,,,
16:12:2014 16:14:05:550,842.6489258,,,
16:12:2014 16:14:05:550,842.6494141,,,
16:12:2014 16:14:05:694,842.6494141,,,
16:12:2014 16:14:05:694,842.6489258,,,
16:12:2014 16:14:05:811,842.6489258,,,
16:12:2014 16:14:05:811,842.6494141,,,
16:12:2014 16:14:05:964,842.6494141,,,
16:12:2014 16:14:05:964,842.6489258,,,
16:12:2014 16:14:06:066,842.6489258,,,
16:12:2014 16:14:06:066,842.6494141,,,
16:12:2014 16:14:06:221,842.6494141,,,
16:12:2014 16:14:06:221,842.6489258,,,
16:12:2014 16:14:06:340,842.6489258,,,
16:12:2014 16:14:06:340,842.6494141,,,
16:12:2014 16:14:06:518,842.6494141,,,
16:12:2014 16:14:06:518,842.6489258,,,
16:12:2014 16:14:06:621,842.6489258,,,
16:12:2014 16:14:06:621,842.6494141,,,
16:12:2014 16:14:06:791,842.6494141,,,
16:12:2014 16:14:06:791,842.6489258,,,
16:12:2014 16:14:06:915,842.6489258,,,
16:12:2014 16:14:06:915,842.6494141,,,
16:12:2014 16:14:07:062,842.6494141,,,
16:12:2014 16:14:07:062,842.6489258,,,
16:12:2014 16:14:07:181,842.6489258,,,
16:12:2014 16:14:07:181,842.6494141,,,
16:12:2014 16:14:07:309,842.6494141,,,
16:12:2014 16:14:07:309,842.6489258,,,
16:12:2014 16:14:07:426,842.6489258,,,
16:12:2014 16:14:07:426,842.6494141,,,
16:12:2014 16:14:07:597,842.6494141,,,
16:12:2014 16:14:07:597,842.6489258,,,
16:12:2014 16:14:07:716,842.6489258,,,
16:12:2014 16:14:07:716,842.6494141,,,
16:12:2014 16:14:07:871,842.6494141,,,
16:12:2014 16:14:07:871,842.6489258,,,
16:12:2014 16:14:07:973,842.6489258,,,
16:12:2014 16:14:07:973,842.6494141,,,
16:12:2014 16:14:08:145,842.6494141,,,
16:12:2014 16:14:08:145,842.6489258,,,
16:12:2014 16:14:08:281,842.6489258,,,
16:12:2014 16:14:08:281,842.6494141,,,
16:12:2014 16:14:08:454,842.6494141,,,
16:12:2014 16:14:08:454,842.6489258,,,
16:12:2014 16:14:08:559,842.6489258,,,
16:12:2014 16:14:08:559,842.6494141,,,
16:12:2014 16:14:08:729,842.6494141,,,
16:12:2014 16:14:08:729,842.6489258,,,
16:12:2014 16:14:08:867,842.6489258,,,
16:12:2014 16:14:08:867,842.6494141,,,
16:12:2014 16:14:09:021,842.6494141,,,
16:12:2014 16:14:09:021,842.6489258,,,
16:12:2014 16:14:09:173,842.6489258,,,
16:12:2014 16:14:09:173,842.6494141,,,
16:12:2014 16:14:09:334,842.6494141,,,
16:12:2014 16:14:09:334,842.6489258,,,
16:12:2014 16:14:09:447,842.6489258,,,
16:12:2014 16:14:09:447,842.6494141,,,
16:12:2014 16:14:09:631,842.6494141,,,
16:12:2014 16:14:09:631,842.6489258,,,
16:12:2014 16:14:09:750,842.6489258,,,
16:12:2014 16:14:09:750,842.6494141,,,
16:12:2014 16:14:09:974,842.6494141,,,
16:12:2014 16:14:09:974,842.6489258,,,
16:12:2014 16:14:10:079,842.6489258,,,
16:12:2014 16:14:10:079,842.6494141,,,
16:12:2014 16:14:10:268,842.6494141,,,
16:12:2014 16:14:10:268,842.6489258,,,
16:12:2014 16:14:10:405,842.6489258,,,
16:12:2014 16:14:10:405,842.6494141,,,
16:12:2014 16:14:10:595,842.6494141,,,
16:12:2014 16:14:10:595,842.6489258,,,
16:12:2014 16:14:10:750,842.6489258,,,
16:12:2014 16:14:10:750,842.6494141,,,
16:12:2014 16:14:10:973,842.6494141,,,
16:12:2014 16:14:10:973,842.6489258,,,
16:12:2014 16:14:11:075,842.6489258,,,
16:12:2014 16:14:11:075,842.6494141,,,
16:12:2014 16:14:11:298,842.6494141,,,
16:12:2014 16:14:11:298,842.6489258,,,
16:12:2014 16:14:11:436,842.6489258,,,
16:12:2014 16:14:11:436,842.6494141,,,
16:12:2014 16:14:11:453,842.6494141,,,
16:12:2014 16:14:11:453,842.6489258,,,
16:12:2014 16:14:11:470,842.6489258,,,
16:12:2014 16:14:11:470,842.6494141,,,
16:12:2014 16:14:11:623,842.6494141,,,
16:12:2014 16:14:11:623,842.6489258,,,
16:12:2014 16:14:11:759,842.6489258,,,
16:12:2014 16:14:11:759,842.6494141,,,
16:12:2014 16:14:11:948,842.6494141,,,
16:12:2014 16:14:11:948,842.6489258,,,
16:12:2014 16:14:12:098,842.6489258,,,
16:12:2014 16:14:12:098,842.6494141,,,
16:12:2014 16:14:12:115,842.6494141,,,
16:12:2014 16:14:12:115,842.6489258,,,
16:12:2014 16:14:12:132,842.6489258,,,
16:12:2014 16:14:12:132,842.6494141,,,
16:12:2014 16:14:12:318,842.6494141,,,
16:12:2014 16:14:12:318,842.6489258,,,
16:12:2014 16:14:12:467,842.6489258,,,
16:12:2014 16:14:12:467,842.6494141,,,
16:12:2014 16:14:12:638,842.6494141,,,
16:12:2014 16:14:12:638,842.6489258,,,
16:12:2014 16:14:12:786,842.6489258,,,
16:12:2014 16:14:12:786,842.6494141,,,
16:12:2014 16:14:12:975,842.6494141,,,
16:12:2014 16:14:12:975,842.6489258,,,
16:12:2014 16:14:13:145,842.6489258,,,
16:12:2014 16:14:13:145,842.6494141,,,
16:12:2014 16:14:13:351,842.6494141,,,
16:12:2014 16:14:13:351,842.6489258,,,
16:12:2014 16:14:13:489,842.6489258,,,
16:12:2014 16:14:13:489,842.6494141,,,
16:12:2014 16:14:13:656,842.6494141,,,
16:12:2014 16:14:13:656,842.6489258,,,
16:12:2014 16:14:13:673,842.6489258,,,
16:12:2014 16:14:13:673,842.6494141,,,
16:12:2014 16:14:13:690,842.6494141,,,
16:12:2014 16:14:13:690,842.6489258,,,
16:12:2014 16:14:13:827,842.6489258,,,
16:12:2014 16:14:13:827,842.6494141,,,
16:12:2014 16:14:14:017,842.6494141,,,
16:12:2014 16:14:14:017,842.6489258,,,
16:12:2014 16:14:14:190,842.6489258,,,
16:12:2014 16:14:14:190,842.6494141,,,
16:12:2014 16:14:14:391,842.6494141,,,
16:12:2014 16:14:14:391,842.6489258,,,
16:12:2014 16:14:14:407,842.6489258,,,
16:12:2014 16:14:14:407,842.6494141,,,
16:12:2014 16:14:14:423,842.6494141,,,
16:12:2014 16:14:14:423,842.6489258,,,
16:12:2014 16:14:14:550,842.6489258,,,
16:12:2014 16:14:14:550,842.6494141,,,
16:12:2014 16:14:14:744,842.6494141,,,
16:12:2014 16:14:14:744,842.6489258,,,
16:12:2014 16:14:14:862,842.6489258,,,
16:12:2014 16:14:14:862,842.6494141,,,
16:12:2014 16:14:15:072,842.6494141,,,
16:12:2014 16:14:15:072,842.6489258,,,
16:12:2014 16:14:15:089,842.6489258,,,
16:12:2014 16:14:15:089,842.6494141,,,
16:12:2014 16:14:15:106,842.6494141,,,
16:12:2014 16:14:15:106,842.6489258,,,
16:12:2014 16:14:15:239,842.6489258,,,
16:12:2014 16:14:15:239,842.6494141,,,
16:12:2014 16:14:15:472,842.6494141,,,
16:12:2014 16:14:15:472,842.6489258,,,
16:12:2014 16:14:15:619,842.6489258,,,
16:12:2014 16:14:15:619,842.6494141,,,
16:12:2014 16:14:15:813,842.6494141,,,
16:12:2014 16:14:15:813,842.6489258,,,
16:12:2014 16:14:16:023,842.6489258,,,
16:12:2014 16:14:16:023,842.6494141,,,
16:12:2014 16:14:16:248,842.6494141,,,
16:12:2014 16:14:16:248,842.6489258,,,
16:12:2014 16:14:16:387,842.6489258,,,
16:12:2014 16:14:16:387,842.6494141,,,
16:12:2014 16:14:16:591,842.6494141,,,
16:12:2014 16:14:16:591,842.6489258,,,
16:12:2014 16:14:16:735,842.6489258,,,
16:12:2014 16:14:16:735,842.6494141,,,
16:12:2014 16:14:16:967,842.6494141,,,
16:12:2014 16:14:16:967,842.6489258,,,
16:12:2014 16:14:17:105,842.6489258,,,
16:12:2014 16:14:17:105,842.6494141,,,
16:12:2014 16:14:17:362,842.6494141,,,
16:12:2014 16:14:17:362,842.6489258,,,
16:12:2014 16:14:17:517,842.6489258,,,
16:12:2014 16:14:17:517,842.6494141,,,
16:12:2014 16:14:17:737,842.6494141,,,
16:12:2014 16:14:17:737,842.6489258,,,
16:12:2014 16:14:17:892,842.6489258,,,
16:12:2014 16:14:17:892,842.6494141,,,
16:12:2014 16:14:18:099,842.6494141,,,
16:12:2014 16:14:18:099,842.6489258,,,
16:12:2014 16:14:18:304,842.6489258,,,
16:12:2014 16:14:18:304,842.6494141,,,
16:12:2014 16:14:18:511,842.6494141,,,
16:12:2014 16:14:18:511,842.6489258,,,
16:12:2014 16:14:18:698,842.6489258,,,
16:12:2014 16:14:18:698,842.6494141,,,
16:12:2014 16:14:18:942,842.6494141,,,
16:12:2014 16:14:18:942,842.6489258,,,
16:12:2014 16:14:19:130,842.6489258,,,
16:12:2014 16:14:19:130,842.6494141,,,
16:12:2014 16:14:19:352,842.6494141,,,
16:12:2014 16:14:19:352,842.6489258,,,
16:12:2014 16:14:19:509,842.6489258,,,
16:12:2014 16:14:19:509,842.6494141,,,
16:12:2014 16:14:19:526,842.6494141,,,
16:12:2014 16:14:19:526,842.6489258,,,
16:12:2014 16:14:19:543,842.6489258,,,
16:12:2014 16:14:19:543,842.6494141,,,
16:12:2014 16:14:19:800,842.6494141,,,
16:12:2014 16:14:19:800,842.6489258,,,
16:12:2014 16:14:20:027,842.6489258,,,
16:12:2014 16:14:20:027,842.6494141,,,
16:12:2014 16:14:20:266,842.6494141,,,
16:12:2014 16:14:20:266,842.6489258,,,
16:12:2014 16:14:20:435,842.6489258,,,
16:12:2014 16:14:20:435,842.6494141,,,
16:12:2014 16:14:20:732,842.6494141,,,
16:12:2014 16:14:20:732,842.6489258,,,
16:12:2014 16:14:20:735,842.6494141,,,
16:12:2014 16:14:20:925,842.6489258,,,
16:12:2014 16:14:20:925,842.6494141,,,
16:12:2014 16:14:21:225,842.6494141,,,
16:12:2014 16:14:21:260,842.6494141,,,
16:12:2014 16:14:21:260,842.6489258,,,
16:12:2014 16:14:21:444,842.6489258,,,
16:12:2014 16:14:21:444,842.6494141,,,
16:12:2014 16:14:21:461,842.6494141,,,
16:12:2014 16:14:21:461,842.6489258,,,
16:12:2014 16:14:21:477,842.6489258,,,
16:12:2014 16:14:21:477,842.6494141,,,
16:12:2014 16:14:21:730,842.6494141,,,
16:12:2014 16:14:21:730,842.6489258,,,
16:12:2014 16:14:21:897,842.6489258,,,
16:12:2014 16:14:21:897,842.6494141,,,
16:12:2014 16:14:22:178,842.6494141,,,
16:12:2014 16:14:22:178,842.6489258,,,
16:12:2014 16:14:22:358,842.6489258,,,
16:12:2014 16:14:22:358,842.6494141,,,
16:12:2014 16:14:22:375,842.6494141,,,
16:12:2014 16:14:22:375,842.6489258,,,
16:12:2014 16:14:22:392,842.6489258,,,
16:12:2014 16:14:22:392,842.6494141,,,
16:12:2014 16:14:22:696,842.6494141,,,
16:12:2014 16:14:22:697,842.6494141,,,
16:12:2014 16:14:22:697,842.6489258,,,
16:12:2014 16:14:22:973,842.6489258,,,
16:12:2014 16:14:22:973,842.6494141,,,
16:12:2014 16:14:23:231,842.6494141,,,
16:12:2014 16:14:23:231,842.6489258,,,
16:12:2014 16:14:23:488,842.6489258,,,
16:12:2014 16:14:23:488,842.6494141,,,
16:12:2014 16:14:23:761,842.6494141,,,
16:12:2014 16:14:23:761,842.6489258,,,
16:12:2014 16:14:23:953,842.6489258,,,
16:12:2014 16:14:23:953,842.6494141,,,
16:12:2014 16:14:24:225,842.6494141,,,
16:12:2014 16:14:24:225,842.6489258,,,
16:12:2014 16:14:24:449,842.6489258,,,
16:12:2014 16:14:24:449,842.6494141,,,
16:12:2014 16:14:24:465,842.6494141,,,
16:12:2014 16:14:24:465,842.6489258,,,
16:12:2014 16:14:24:481,842.6489258,,,
16:12:2014 16:14:24:481,842.6494141,,,
16:12:2014 16:14:24:771,842.6494141,,,
16:12:2014 16:14:24:771,842.6489258,,,
16:12:2014 16:14:24:786,842.6494141,,,
16:12:2014 16:14:25:011,842.6489258,,,
16:12:2014 16:14:25:011,842.6494141,,,
16:12:2014 16:14:25:316,842.6494141,,,
16:12:2014 16:14:25:417,842.6494141,,,
16:12:2014 16:14:25:417,842.6489258,,,
16:12:2014 16:14:25:722,842.6489258,,,
16:12:2014 16:14:25:722,842.6494141,,,
16:12:2014 16:14:25:726,842.6489258,,,
16:12:2014 16:14:26:026,842.6494141,,,
16:12:2014 16:14:26:158,842.6494141,,,
16:12:2014 16:14:26:158,842.6489258,,,
16:12:2014 16:14:26:466,842.6489258,,,
16:12:2014 16:14:26:482,842.6489258,,,
16:12:2014 16:14:26:482,842.6494141,,,
16:12:2014 16:14:26:620,842.6494141,,,
16:12:2014 16:14:26:620,0,,,
16:12:2014 16:14:26:768,0,,,
16:12:2014 16:14:26:768,-0.000488281,,,
16:12:2014 16:14:27:040,-0.000488281,,,
16:12:2014 16:14:27:040,0,,,
16:12:2014 16:14:27:346,0,,,
16:12:2014 16:14:27:395,0,,,
16:12:2014 16:14:27:395,-0.000488281,,,
16:12:2014 16:14:27:427,-0.000488281,,,
16:12:2014 16:14:27:427,0,,,
16:12:2014 16:14:27:443,0,,,
16:12:2014 16:14:27:443,-0.000488281,,,
16:12:2014 16:14:27:700,-0.000488281,,,
16:12:2014 16:14:27:700,0,,,
16:12:2014 16:14:27:716,0,,,
16:12:2014 16:14:27:716,-0.000488281,,,
16:12:2014 16:14:27:733,-0.000488281,,,
16:12:2014 16:14:27:733,0,,,
16:12:2014 16:14:28:036,0,,,
16:12:2014 16:14:28:110,0,,,
16:12:2014 16:14:28:110,-0.000488281,,,
16:12:2014 16:14:28:340,-0.000488281,,,
16:12:2014 16:14:28:340,0,,,
16:12:2014 16:14:28:646,0,,,
16:12:2014 16:14:28:784,0,,,
16:12:2014 16:14:28:784,-0.000488281,,,
16:12:2014 16:14:29:017,-0.000488281,,,
16:12:2014 16:14:29:017,0,,,
16:12:2014 16:14:29:326,0,,,
16:12:2014 16:14:29:356,0,,,
16:12:2014 16:14:29:356,-0.000488281,,,
16:12:2014 16:14:29:618,-0.000488281,,,
16:12:2014 16:14:29:618,0,,,
16:12:2014 16:14:29:926,0,,,
16:12:2014 16:14:29:939,0,,,
16:12:2014 16:14:29:939,-0.000488281,,,
16:12:2014 16:14:30:195,-0.000488281,,,
16:12:2014 16:14:30:195,0,,,
16:12:2014 16:14:30:229,0,,,
16:12:2014 16:14:30:229,-0.000488281,,,
16:12:2014 16:14:30:246,-0.000488281,,,
16:12:2014 16:14:30:246,0,,,
16:12:2014 16:14:30:546,0,,,
16:12:2014 16:14:30:608,0,,,
16:12:2014 16:14:30:608,-0.000488281,,,
16:12:2014 16:14:30:625,-0.000488281,,,
16:12:2014 16:14:30:625,0,,,
16:12:2014 16:14:30:641,0,,,
16:12:2014 16:14:30:641,-0.000488281,,,
16:12:2014 16:14:30:946,-0.000488281,,,
16:12:2014 16:14:30:949,-0.000488281,,,
16:12:2014 16:14:30:949,0,,,
16:12:2014 16:14:31:256,0,,,
16:12:2014 16:14:31:268,0,,,
16:12:2014 16:14:31:268,-0.000488281,,,
16:12:2014 16:14:31:285,-0.000488281,,,
16:12:2014 16:14:31:285,0,,,
16:12:2014 16:14:31:319,0,,,
16:12:2014 16:14:31:319,-0.000488281,,,
16:12:2014 16:14:31:583,-0.000488281,,,
16:12:2014 16:14:31:583,0,,,
16:12:2014 16:14:31:599,0,,,
16:12:2014 16:14:31:599,-0.000488281,,,
16:12:2014 16:14:31:615,-0.000488281,,,
16:12:2014 16:14:31:615,0,,,
16:12:2014 16:14:31:916,0,,,
16:12:2014 16:14:32:002,0,,,
16:12:2014 16:14:32:002,-0.000488281,,,
16:12:2014 16:14:32:242,-0.000488281,,,
16:12:2014 16:14:32:242,0,,,
16:12:2014 16:14:32:258,0,,,
16:12:2014 16:14:32:258,-0.000488281,,,
16:12:2014 16:14:32:274,-0.000488281,,,
16:12:2014 16:14:32:274,0,,,
16:12:2014 16:14:32:577,0,,,
16:12:2014 16:14:32:690,0,,,
16:12:2014 16:14:32:690,-0.000488281,,,
16:12:2014 16:14:32:946,-0.000488281,,,
16:12:2014 16:14:32:946,0,,,
16:12:2014 16:14:33:247,0,,,
16:12:2014 16:14:33:378,0,,,
16:12:2014 16:14:33:378,-0.000488281,,,
16:12:2014 16:14:33:394,-0.000488281,,,
16:12:2014 16:14:33:394,0,,,
16:12:2014 16:14:33:410,0,,,
16:12:2014 16:14:33:410,-0.000488281,,,
16:12:2014 16:14:33:718,-0.000488281,,,
16:12:2014 16:14:33:762,-0.000488281,,,
16:12:2014 16:14:33:762,0,,,
16:12:2014 16:14:34:064,0,,,
16:12:2014 16:14:34:241,0,,,
16:12:2014 16:14:34:241,-0.000488281,,,
16:12:2014 16:14:34:544,-0.000488281,,,
16:12:2014 16:14:34:593,-0.000488281,,,
16:12:2014 16:14:34:593,0,,,
16:12:2014 16:14:34:625,0,,,
16:12:2014 16:14:34:625,-0.000488281,,,
16:12:2014 16:14:34:641,-0.000488281,,,
16:12:2014 16:14:34:641,0,,,
16:12:2014 16:14:34:689,0,,,
16:12:2014 16:14:34:689,-0.000488281,,,
16:12:2014 16:14:34:705,-0.000488281,,,
16:12:2014 16:14:34:705,0,,,
16:12:2014 16:14:35:013,0,,,
16:12:2014 16:14:35:013,-0.000488281,,,
16:12:2014 16:14:35:014,0,,,
16:12:2014 16:14:35:030,-0.000488281,,,
16:12:2014 16:14:35:030,0,,,
16:12:2014 16:14:35:047,0,,,
16:12:2014 16:14:35:047,-0.000488281,,,
16:12:2014 16:14:35:354,-0.000488281,,,
16:12:2014 16:14:35:457,-0.000488281,,,
16:12:2014 16:14:35:457,0,,,
16:12:2014 16:14:35:473,0,,,
16:12:2014 16:14:35:473,-0.000488281,,,
16:12:2014 16:14:35:489,-0.000488281,,,
16:12:2014 16:14:35:489,0,,,
16:12:2014 16:14:35:796,0,,,
16:12:2014 16:14:35:938,0,,,
16:12:2014 16:14:35:938,-0.000488281,,,
16:12:2014 16:14:36:246,-0.000488281,,,
16:12:2014 16:14:36:296,-0.000488281,,,
16:12:2014 16:14:36:296,0,,,
16:12:2014 16:14:36:330,0,,,
16:12:2014 16:14:36:330,-0.000488281,,,
16:12:2014 16:14:36:349,-0.000488281,,,
16:12:2014 16:14:36:349,0,,,
16:12:2014 16:14:36:656,0,,,
16:12:2014 16:14:36:762,0,,,
16:12:2014 16:14:36:762,-0.000488281,,,
16:12:2014 16:14:37:031,-0.000488281,,,
16:12:2014 16:14:37:031,0,,,
16:12:2014 16:14:37:082,0,,,
16:12:2014 16:14:37:082,-0.000488281,,,
16:12:2014 16:14:37:101,-0.000488281,,,
16:12:2014 16:14:37:101,0,,,
16:12:2014 16:14:37:391,0,,,
16:12:2014 16:14:37:391,-0.000488281,,,
16:12:2014 16:14:37:406,0,,,
16:12:2014 16:14:37:408,-0.000488281,,,
16:12:2014 16:14:37:408,0,,,
16:12:2014 16:14:37:442,0,,,
16:12:2014 16:14:37:442,-0.000488281,,,
16:12:2014 16:14:37:747,-0.000488281,,,
16:12:2014 16:14:37:747,0,,,
16:12:2014 16:14:37:748,-0.000488281,,,
16:12:2014 16:14:37:764,0,,,
16:12:2014 16:14:37:764,-0.000488281,,,
16:12:2014 16:14:37:832,-0.000488281,,,
16:12:2014 16:14:37:832,0,,,
16:12:2014 16:14:38:138,0,,,
16:12:2014 16:14:38:177,0,,,
16:12:2014 16:14:38:177,-0.000488281,,,
16:12:2014 16:14:38:478,-0.000488281,,,
16:12:2014 16:14:38:535,-0.000488281,,,
16:12:2014 16:14:38:535,0,,,
16:12:2014 16:14:38:552,0,,,
16:12:2014 16:14:38:552,-0.000488281,,,
16:12:2014 16:14:38:569,-0.000488281,,,
16:12:2014 16:14:38:569,0,,,
16:12:2014 16:14:38:878,0,,,
16:12:2014 16:14:38:942,0,,,
16:12:2014 16:14:38:942,-0.000488281,,,
16:12:2014 16:14:39:248,-0.000488281,,,
16:12:2014 16:14:39:548,-0.000488281,,,
16:12:2014 16:14:39:605,-0.000488281,,,
16:12:2014 16:14:39:605,0,,,
16:12:2014 16:14:39:637,0,,,
16:12:2014 16:14:39:637,-0.000488281,,,
16:12:2014 16:14:39:654,-0.000488281,,,
16:12:2014 16:14:39:654,0,,,
16:12:2014 16:14:39:958,0,,,
16:12:2014 16:14:40:214,0,,,
16:12:2014 16:14:40:214,-0.000488281,,,
16:12:2014 16:14:40:518,-0.000488281,,,
16:12:2014 16:14:40:630,-0.000488281,,,
16:12:2014 16:14:40:630,0,,,
16:12:2014 16:14:40:938,0,,,
16:12:2014 16:14:41:184,0,,,
16:12:2014 16:14:41:184,-0.000488281,,,
16:12:2014 16:14:41:488,-0.000488281,,,
16:12:2014 16:14:41:668,-0.000488281,,,
16:12:2014 16:14:41:668,0,,,
16:12:2014 16:14:41:684,0,,,
16:12:2014 16:14:41:684,-0.000488281,,,
16:12:2014 16:14:41:700,-0.000488281,,,
16:12:2014 16:14:41:700,0,,,
16:12:2014 16:14:42:009,0,,,
16:12:2014 16:14:42:293,0,,,
16:12:2014 16:14:42:293,-0.000488281,,,
16:12:2014 16:14:42:309,0,,,
16:12:2014 16:14:42:600,-0.000488281,,,
16:12:2014 16:14:42:695,-0.000488281,,,
16:12:2014 16:14:42:695,0,,,
16:12:2014 16:14:42:743,0,,,
16:12:2014 16:14:42:743,-0.000488281,,,
16:12:2014 16:14:42:775,-0.000488281,,,
16:12:2014 16:14:42:775,0,,,
16:12:2014 16:14:43:080,0,,,
16:12:2014 16:14:43:208,0,,,
16:12:2014 16:14:43:208,-0.000488281,,,
16:12:2014 16:14:43:510,-0.000488281,,,
16:12:2014 16:14:43:553,-0.000488281,,,
16:12:2014 16:14:43:553,0,,,
16:12:2014 16:14:43:569,0,,,
16:12:2014 16:14:43:569,-0.000488281,,,
16:12:2014 16:14:43:601,-0.000488281,,,
16:12:2014 16:14:43:601,0,,,
16:12:2014 16:14:43:633,0,,,
16:12:2014 16:14:43:633,-0.000488281,,,
16:12:2014 16:14:43:651,-0.000488281,,,
16:12:2014 16:14:43:651,0,,,
16:12:2014 16:14:43:951,0,,,
16:12:2014 16:14:44:203,0,,,
16:12:2014 16:14:44:203,-0.000488281,,,
16:12:2014 16:14:44:511,-0.000488281,,,
16:12:2014 16:14:44:614,-0.000488281,,,
16:12:2014 16:14:44:614,0,,,
16:12:2014 16:14:44:921,0,,,
16:12:2014 16:14:45:214,0,,,
16:12:2014 16:14:45:214,-0.000488281,,,
16:12:2014 16:14:45:221,0,,,
16:12:2014 16:14:45:521,-0.000488281,,,
16:12:2014 16:14:45:567,-0.000488281,,,
16:12:2014 16:14:45:567,0,,,
16:12:2014 16:14:45:871,0,,,
16:12:2014 16:14:46:100,0,,,
16:12:2014 16:14:46:100,-0.000488281,,,
16:12:2014 16:14:46:401,-0.000488281,,,
16:12:2014 16:14:46:502,-0.000488281,,,
16:12:2014 16:14:46:502,0,,,
16:12:2014 16:14:46:811,0,,,
16:12:2014 16:14:46:983,0,,,
16:12:2014 16:14:46:983,-0.000488281,,,
16:12:2014 16:14:47:291,-0.000488281,,,
16:12:2014 16:14:47:394,-0.000488281,,,
16:12:2014 16:14:47:394,0,,,
16:12:2014 16:14:47:411,0,,,
16:12:2014 16:14:47:411,-0.000488281,,,
16:12:2014 16:14:47:428,-0.000488281,,,
16:12:2014 16:14:47:428,0,,,
16:12:2014 16:14:47:731,0,,,
16:12:2014 16:14:47:993,0,,,
16:12:2014 16:14:47:993,-0.000488281,,,
16:12:2014 16:14:48:027,-0.000488281,,,
16:12:2014 16:14:48:027,0,,,
16:12:2014 16:14:48:046,0,,,
16:12:2014 16:14:48:046,-0.000488281,,,
16:12:2014 16:14:48:351,-0.000488281,,,
16:12:2014 16:14:48:545,-0.000488281,,,
16:12:2014 16:14:48:545,0,,,
16:12:2014 16:14:48:561,0,,,
16:12:2014 16:14:48:561,-0.000488281,,,
16:12:2014 16:14:48:577,-0.000488281,,,
16:12:2014 16:14:48:577,0,,,
16:12:2014 16:14:48:593,0,,,
16:12:2014 16:14:48:593,-0.000488281,,,
16:12:2014 16:14:48:610,-0.000488281,,,
16:12:2014 16:14:48:610,0,,,
16:12:2014 16:14:48:914,0,,,
16:12:2014 16:14:49:029,0,,,
16:12:2014 16:14:49:029,-0.000488281,,,
16:12:2014 16:14:49:334,-0.000488281,,,
16:12:2014 16:14:49:634,-0.000488281,,,
16:12:2014 16:14:49:761,-0.000488281,,,
16:12:2014 16:14:49:761,0,,,
16:12:2014 16:14:49:795,0,,,
16:12:2014 16:14:49:795,-0.000488281,,,
16:12:2014 16:14:49:812,-0.000488281,,,
16:12:2014 16:14:49:812,0,,,
16:12:2014 16:14:49:880,0,,,
16:12:2014 16:14:49:880,-0.000488281,,,
